user_id,rank,product_id,product_category,brand,retrieval_score,ranking_score,product_score,recommendation_reason,category_match,predicted_purchase_probability
U000017,3,P000006,Grocery,HarvestHill,0.0059,0.0018,0.1436,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000017,4,P000010,Fashion,LinenLane,0.0074,0.0023,0.1414,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000017,5,P000031,Sports,MotionWorks,0.0057,0.0019,0.1413,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000017,6,P000011,Home,LumaHome,0.0,0.0022,0.1402,Recommended because ranking features predict purchase intent,False,0.0022
U000017,7,P000028,Electronics,VoltEdge,0.006,0.0015,0.1384,Recommended because it matches the user's category affinity,True,0.0015
U000017,8,P000009,Electronics,VoltEdge,0.0068,0.0033,0.1373,Recommended because it matches the user's category affinity,True,0.0033
U000017,9,P000012,Grocery,NorthPantry,0.0048,0.0018,0.1367,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000017,10,P000018,Electronics,Auralux,0.0,0.003,0.1354,Recommended because it matches the user's category affinity,True,0.003
U000046,1,P000023,Grocery,HarvestHill,0.0007,0.0031,0.1427,Recommended because ranking features predict purchase intent,False,0.0031
U000046,2,P000006,Grocery,HarvestHill,0.0006,0.0018,0.1421,Recommended because ranking features predict purchase intent,False,0.0018
U000046,3,P000011,Home,LumaHome,0.0,0.0022,0.1402,Recommended because ranking features predict purchase intent,False,0.0022
U000046,4,P000031,Sports,MotionWorks,0.0005,0.0019,0.1398,Recommended because ranking features predict purchase intent,False,0.0019
U000046,5,P000014,Sports,Fieldstone,0.0075,0.0017,0.1393,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000046,6,P000010,Fashion,LinenLane,0.0,0.0023,0.1393,Recommended because it matches the user's category affinity,True,0.0023
U000046,7,P000028,Electronics,VoltEdge,0.0006,0.0015,0.1369,Recommended because ranking features predict purchase intent,False,0.0015
U000046,8,P000018,Electronics,Auralux,0.0009,0.003,0.1357,Recommended because ranking features predict purchase intent,False,0.003
U000046,9,P000009,Electronics,VoltEdge,0.0009,0.0033,0.1356,Recommended because ranking features predict purchase intent,False,0.0033
U000046,10,P000012,Grocery,NorthPantry,0.0001,0.0018,0.1354,Recommended because ranking features predict purchase intent,False,0.0018
U000024,1,P000023,Grocery,HarvestHill,0.0023,0.0031,0.1432,Recommended because ranking features predict purchase intent,False,0.0031
U000024,2,P000006,Grocery,HarvestHill,0.0024,0.0018,0.1426,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000024,3,P000031,Sports,MotionWorks,0.0024,0.0019,0.1403,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000024,4,P000011,Home,LumaHome,0.0,0.0022,0.1402,Recommended because it matches the user's category affinity,True,0.0022
U000024,5,P000010,Fashion,LinenLane,0.0022,0.0023,0.1399,Recommended because ranking features predict purchase intent,False,0.0023
U000024,6,P000028,Electronics,VoltEdge,0.0024,0.0015,0.1373,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000024,7,P000014,Sports,Fieldstone,0.0,0.0017,0.1373,Recommended because ranking features predict purchase intent,False,0.0017
U000024,8,P000018,Electronics,Auralux,0.0023,0.003,0.1361,Recommended because ranking features predict purchase intent,False,0.003
U000024,9,P000012,Grocery,NorthPantry,0.0025,0.0018,0.136,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000024,10,P000009,Electronics,VoltEdge,0.0,0.0033,0.1354,Recommended because ranking features predict purchase intent,False,0.0033
U000025,1,P000023,Grocery,HarvestHill,0.0004,0.0031,0.1427,Recommended because ranking features predict purchase intent,False,0.0031
U000025,2,P000006,Grocery,HarvestHill,0.0004,0.0018,0.142,Recommended because ranking features predict purchase intent,False,0.0018
U000025,3,P000011,Home,LumaHome,0.0003,0.0022,0.1403,Recommended because ranking features predict purchase intent,False,0.0022
U000025,4,P000031,Sports,MotionWorks,0.0,0.0019,0.1397,Recommended because it matches the user's category affinity,True,0.0019
U000025,5,P000010,Fashion,LinenLane,0.0005,0.0023,0.1394,Recommended because ranking features predict purchase intent,False,0.0023
U000025,6,P000014,Sports,Fieldstone,0.0,0.0017,0.1373,Recommended because it matches the user's category affinity,True,0.0017
U000025,7,P000028,Electronics,VoltEdge,0.0004,0.0015,0.1368,Recommended because ranking features predict purchase intent,False,0.0015
U000025,8,P000018,Electronics,Auralux,0.0005,0.003,0.1356,Recommended because ranking features predict purchase intent,False,0.003
U000025,9,P000009,Electronics,VoltEdge,0.0005,0.0033,0.1355,Recommended because ranking features predict purchase intent,False,0.0033
U000025,10,P000012,Grocery,NorthPantry,0.0003,0.0018,0.1354,Recommended because ranking features predict purchase intent,False,0.0018
U000077,1,P000014,Sports,Fieldstone,0.0426,0.0017,0.1492,Recommended because it matches the user's category affinity,True,0.0017
U000077,2,P000006,Grocery,HarvestHill,0.01,0.0018,0.1447,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000077,3,P000010,Fashion,LinenLane,0.0125,0.0023,0.1428,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000077,4,P000023,Grocery,HarvestHill,0.0,0.0031,0.1425,Recommended because ranking features predict purchase intent,False,0.0031
U000077,5,P000031,Sports,MotionWorks,0.0096,0.0019,0.1424,Recommended because it matches the user's category affinity,True,0.0019
U000077,6,P000011,Home,LumaHome,0.0074,0.0022,0.1423,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000077,7,P000028,Electronics,VoltEdge,0.0102,0.0015,0.1395,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000077,8,P000018,Electronics,Auralux,0.0115,0.003,0.1387,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000077,9,P000012,Grocery,NorthPantry,0.0081,0.0018,0.1376,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000077,10,P000015,Fashion,Arden,0.0098,0.0017,0.1367,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000029,1,P000031,Sports,MotionWorks,0.0186,0.0019,0.1449,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000029,2,P000023,Grocery,HarvestHill,0.0,0.0031,0.1425,Recommended because it matches the user's category affinity,True,0.0031
U000029,3,P000006,Grocery,HarvestHill,0.0,0.0018,0.1419,Recommended because it matches the user's category affinity,True,0.0018
U000029,4,P000028,Electronics,VoltEdge,0.0183,0.0015,0.1418,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000029,5,P000012,Grocery,NorthPantry,0.0195,0.0018,0.1408,Recommended because it matches the user's category affinity,True,0.0018
U000029,6,P000018,Electronics,Auralux,0.0175,0.003,0.1404,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000029,7,P000009,Electronics,VoltEdge,0.0175,0.0033,0.1403,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000029,8,P000011,Home,LumaHome,0.0,0.0022,0.1402,Recommended because ranking features predict purchase intent,False,0.0022
U000029,9,P000010,Fashion,LinenLane,0.0,0.0023,0.1393,Recommended because ranking features predict purchase intent,False,0.0023
U000029,10,P000015,Fashion,Arden,0.0185,0.0017,0.1391,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000051,1,P000014,Sports,Fieldstone,0.0438,0.0017,0.1495,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000051,2,P000023,Grocery,HarvestHill,0.011,0.0031,0.1456,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000051,3,P000006,Grocery,HarvestHill,0.0103,0.0018,0.1448,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000051,4,P000010,Fashion,LinenLane,0.0129,0.0023,0.1429,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000051,5,P000031,Sports,MotionWorks,0.0099,0.0019,0.1424,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000051,6,P000011,Home,LumaHome,0.0076,0.0022,0.1423,Recommended because it matches the user's category affinity,True,0.0022
U000051,7,P000028,Electronics,VoltEdge,0.0105,0.0015,0.1396,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000051,8,P000018,Electronics,Auralux,0.0118,0.003,0.1388,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000051,9,P000009,Electronics,VoltEdge,0.0119,0.0033,0.1387,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000051,10,P000012,Grocery,NorthPantry,0.0083,0.0018,0.1377,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000068,1,P000023,Grocery,HarvestHill,0.0412,0.0031,0.1541,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000068,2,P000006,Grocery,HarvestHill,0.042,0.0018,0.1537,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000068,3,P000011,Home,LumaHome,0.0454,0.0022,0.1529,Recommended because it matches the user's category affinity,True,0.0022
U000068,4,P000031,Sports,MotionWorks,0.0426,0.0019,0.1516,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000068,5,P000028,Electronics,VoltEdge,0.0418,0.0015,0.1484,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000068,6,P000012,Grocery,NorthPantry,0.0445,0.0018,0.1478,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000068,7,P000018,Electronics,Auralux,0.0401,0.003,0.1467,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000068,8,P000015,Fashion,Arden,0.0423,0.0017,0.1457,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000068,9,P000021,Sports,StrideIQ,0.0425,0.0034,0.1449,Recommended because the two-tower retrieval model found similar behavior,False,0.0034
U000068,10,P000024,Grocery,KindTable,0.041,0.0018,0.1448,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000058,1,P000014,Sports,Fieldstone,0.0256,0.0017,0.1444,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000058,2,P000023,Grocery,HarvestHill,0.0064,0.0031,0.1443,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000058,3,P000006,Grocery,HarvestHill,0.006,0.0018,0.1436,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000058,4,P000011,Home,LumaHome,0.0044,0.0022,0.1414,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000058,5,P000031,Sports,MotionWorks,0.0058,0.0019,0.1413,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000058,6,P000010,Fashion,LinenLane,0.0,0.0023,0.1393,Recommended because it matches the user's category affinity,True,0.0023
U000058,7,P000028,Electronics,VoltEdge,0.0061,0.0015,0.1384,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000058,8,P000018,Electronics,Auralux,0.0069,0.003,0.1374,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000058,9,P000009,Electronics,VoltEdge,0.0069,0.0033,0.1373,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000058,10,P000012,Grocery,NorthPantry,0.0049,0.0018,0.1367,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000020,1,P000023,Grocery,HarvestHill,0.0218,0.0031,0.1487,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000020,2,P000006,Grocery,HarvestHill,0.0223,0.0018,0.1481,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000020,3,P000011,Home,LumaHome,0.0241,0.0022,0.1469,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000020,4,P000031,Sports,MotionWorks,0.0226,0.0019,0.146,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000020,5,P000010,Fashion,LinenLane,0.0206,0.0023,0.145,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000020,6,P000012,Grocery,NorthPantry,0.0236,0.0018,0.1419,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000020,7,P000024,Grocery,KindTable,0.0217,0.0018,0.1394,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000020,8,P000032,Grocery,DailyCrop,0.0213,0.0012,0.1386,Recommended because the two-tower retrieval model found similar behavior,False,0.0012
U000020,9,P000038,Fashion,Arden,0.0218,0.0031,0.1385,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000020,10,P000039,Home,NestForm,0.0224,0.0028,0.1379,Recommended because the two-tower retrieval model found similar behavior,False,0.0028
U000032,1,P000006,Grocery,HarvestHill,0.0477,0.0018,0.1553,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000032,2,P000011,Home,LumaHome,0.0515,0.0022,0.1546,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000032,3,P000010,Fashion,LinenLane,0.044,0.0023,0.1516,Recommended because it matches the user's category affinity,True,0.0023
U000032,4,P000028,Electronics,VoltEdge,0.0474,0.0015,0.15,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000032,5,P000012,Grocery,NorthPantry,0.0505,0.0018,0.1494,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000032,6,P000018,Electronics,Auralux,0.0455,0.003,0.1482,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000032,7,P000009,Electronics,VoltEdge,0.0454,0.0033,0.1481,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000032,8,P000015,Fashion,Arden,0.048,0.0017,0.1473,Recommended because it matches the user's category affinity,True,0.0017
U000032,9,P000021,Sports,StrideIQ,0.0482,0.0034,0.1465,Recommended because the two-tower retrieval model found similar behavior,False,0.0034
U000032,10,P000024,Grocery,KindTable,0.0465,0.0018,0.1463,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000074,1,P000014,Sports,Fieldstone,0.031,0.0017,0.146,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000074,2,P000023,Grocery,HarvestHill,0.0,0.0031,0.1425,Recommended because ranking features predict purchase intent,False,0.0031
U000074,3,P000006,Grocery,HarvestHill,0.0,0.0018,0.1419,Recommended because ranking features predict purchase intent,False,0.0018
U000074,4,P000010,Fashion,LinenLane,0.0091,0.0023,0.1418,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000074,5,P000011,Home,LumaHome,0.0054,0.0022,0.1417,Recommended because it matches the user's category affinity,True,0.0022
U000074,6,P000031,Sports,MotionWorks,0.0,0.0019,0.1397,Recommended because ranking features predict purchase intent,False,0.0019
U000074,7,P000028,Electronics,VoltEdge,0.0074,0.0015,0.1388,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000074,8,P000018,Electronics,Auralux,0.0084,0.003,0.1378,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000074,9,P000009,Electronics,VoltEdge,0.0084,0.0033,0.1377,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000074,10,P000015,Fashion,Arden,0.0072,0.0017,0.1359,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000036,1,P000031,Sports,MotionWorks,0.0144,0.0019,0.1437,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000036,2,P000010,Fashion,LinenLane,0.0131,0.0023,0.1429,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000036,3,P000023,Grocery,HarvestHill,0.0,0.0031,0.1425,Recommended because ranking features predict purchase intent,False,0.0031
U000036,4,P000006,Grocery,HarvestHill,0.0,0.0018,0.1419,Recommended because ranking features predict purchase intent,False,0.0018
U000036,5,P000028,Electronics,VoltEdge,0.0141,0.0015,0.1406,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000036,6,P000011,Home,LumaHome,0.0,0.0022,0.1402,Recommended because it matches the user's category affinity,True,0.0022
U000036,7,P000012,Grocery,NorthPantry,0.015,0.0018,0.1395,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000036,8,P000009,Electronics,VoltEdge,0.0135,0.0033,0.1392,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000036,9,P000015,Fashion,Arden,0.0143,0.0017,0.1379,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000036,10,P000014,Sports,Fieldstone,0.0,0.0017,0.1373,Recommended because ranking features predict purchase intent,False,0.0017
U000002,1,P000014,Sports,Fieldstone,0.0543,0.0017,0.1525,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000002,2,P000023,Grocery,HarvestHill,0.0136,0.0031,0.1464,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000002,3,P000010,Fashion,LinenLane,0.016,0.0023,0.1438,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000002,4,P000031,Sports,MotionWorks,0.0123,0.0019,0.1431,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000002,5,P000011,Home,LumaHome,0.0095,0.0022,0.1428,Recommended because it matches the user's category affinity,True,0.0022
U000002,6,P000006,Grocery,HarvestHill,0.0,0.0018,0.1419,Recommended because ranking features predict purchase intent,False,0.0018
U000002,7,P000028,Electronics,VoltEdge,0.013,0.0015,0.1403,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000002,8,P000018,Electronics,Auralux,0.0147,0.003,0.1396,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000002,9,P000009,Electronics,VoltEdge,0.0148,0.0033,0.1395,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000002,10,P000012,Grocery,NorthPantry,0.0103,0.0018,0.1382,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000007,1,P000023,Grocery,HarvestHill,0.0186,0.0031,0.1478,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000007,2,P000006,Grocery,HarvestHill,0.019,0.0018,0.1472,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000007,3,P000011,Home,LumaHome,0.0205,0.0022,0.1459,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000007,4,P000031,Sports,MotionWorks,0.0192,0.0019,0.1451,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000007,5,P000028,Electronics,VoltEdge,0.0189,0.0015,0.142,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000007,6,P000012,Grocery,NorthPantry,0.0201,0.0018,0.1409,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000007,7,P000018,Electronics,Auralux,0.0181,0.003,0.1405,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000007,8,P000009,Electronics,VoltEdge,0.0181,0.0033,0.1404,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000007,9,P000010,Fashion,LinenLane,0.0,0.0023,0.1393,Recommended because it matches the user's category affinity,True,0.0023
U000007,10,P000015,Fashion,Arden,0.0191,0.0017,0.1393,Recommended because it matches the user's category affinity,True,0.0017
U000043,1,P000014,Sports,Fieldstone,0.0367,0.0017,0.1475,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000043,2,P000023,Grocery,HarvestHill,0.0092,0.0031,0.1451,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000043,3,P000006,Grocery,HarvestHill,0.0086,0.0018,0.1443,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000043,4,P000010,Fashion,LinenLane,0.0108,0.0023,0.1423,Recommended because it matches the user's category affinity,True,0.0023
U000043,5,P000031,Sports,MotionWorks,0.0083,0.0019,0.142,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000043,6,P000011,Home,LumaHome,0.0064,0.0022,0.142,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000043,7,P000028,Electronics,VoltEdge,0.0088,0.0015,0.1391,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000043,8,P000018,Electronics,Auralux,0.0099,0.003,0.1382,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000043,9,P000009,Electronics,VoltEdge,0.01,0.0033,0.1382,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000043,10,P000012,Grocery,NorthPantry,0.007,0.0018,0.1373,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000044,1,P000014,Sports,Fieldstone,0.3292,0.0017,0.2294,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000044,2,P000023,Grocery,HarvestHill,0.0306,0.0031,0.1511,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000044,3,P000006,Grocery,HarvestHill,0.0246,0.0018,0.1488,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000044,4,P000034,Home,NestForm,0.1139,0.002,0.1488,Recommended because it matches the user's category affinity,True,0.002
U000044,5,P000009,Electronics,VoltEdge,0.0389,0.0033,0.1463,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000044,6,P000031,Sports,MotionWorks,0.0207,0.0019,0.1455,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000044,7,P000028,Electronics,VoltEdge,0.026,0.0015,0.144,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000044,8,P000032,Grocery,DailyCrop,0.0381,0.0012,0.1433,Recommended because the two-tower retrieval model found similar behavior,False,0.0012
U000044,9,P000024,Grocery,KindTable,0.032,0.0018,0.1422,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000044,10,P000038,Fashion,Arden,0.031,0.0031,0.141,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000060,1,P000023,Grocery,HarvestHill,0.0082,0.0031,0.1448,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000060,2,P000006,Grocery,HarvestHill,0.0083,0.0018,0.1442,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000060,3,P000011,Home,LumaHome,0.009,0.0022,0.1427,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000060,4,P000031,Sports,MotionWorks,0.0084,0.0019,0.142,Recommended because it matches the user's category affinity,True,0.0019
U000060,5,P000010,Fashion,LinenLane,0.0,0.0023,0.1393,Recommended because ranking features predict purchase intent,False,0.0023
U000060,6,P000028,Electronics,VoltEdge,0.0083,0.0015,0.139,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000060,7,P000012,Grocery,NorthPantry,0.0088,0.0018,0.1378,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000060,8,P000018,Electronics,Auralux,0.0079,0.003,0.1377,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000060,9,P000009,Electronics,VoltEdge,0.0079,0.0033,0.1376,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000060,10,P000014,Sports,Fieldstone,0.0,0.0017,0.1373,Recommended because it matches the user's category affinity,True,0.0017
U000033,1,P000023,Grocery,HarvestHill,0.0125,0.0031,0.146,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000033,2,P000006,Grocery,HarvestHill,0.0127,0.0018,0.1455,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000033,3,P000011,Home,LumaHome,0.0138,0.0022,0.1441,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000033,4,P000028,Electronics,VoltEdge,0.0127,0.0015,0.1402,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000033,5,P000031,Sports,MotionWorks,0.0,0.0019,0.1397,Recommended because ranking features predict purchase intent,False,0.0019
U000033,6,P000010,Fashion,LinenLane,0.0,0.0023,0.1393,Recommended because it matches the user's category affinity,True,0.0023
U000033,7,P000012,Grocery,NorthPantry,0.0135,0.0018,0.1391,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000033,8,P000018,Electronics,Auralux,0.0122,0.003,0.1389,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000033,9,P000009,Electronics,VoltEdge,0.0121,0.0033,0.1388,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000033,10,P000015,Fashion,Arden,0.0128,0.0017,0.1375,Recommended because it matches the user's category affinity,True,0.0017
U000008,1,P000023,Grocery,HarvestHill,0.0244,0.0031,0.1494,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000008,2,P000006,Grocery,HarvestHill,0.0249,0.0018,0.1489,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000008,3,P000011,Home,LumaHome,0.0269,0.0022,0.1477,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000008,4,P000031,Sports,MotionWorks,0.0252,0.0019,0.1467,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000008,5,P000028,Electronics,VoltEdge,0.0248,0.0015,0.1436,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000008,6,P000012,Grocery,NorthPantry,0.0263,0.0018,0.1427,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000008,7,P000018,Electronics,Auralux,0.0237,0.003,0.1421,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000008,8,P000015,Fashion,Arden,0.025,0.0017,0.1409,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000008,9,P000024,Grocery,KindTable,0.0243,0.0018,0.1401,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000008,10,P000021,Sports,StrideIQ,0.0252,0.0034,0.1401,Recommended because the two-tower retrieval model found similar behavior,False,0.0034
U000061,1,P000014,Sports,Fieldstone,0.029,0.0017,0.1454,Recommended because it matches the user's category affinity,True,0.0017
U000061,2,P000023,Grocery,HarvestHill,0.0073,0.0031,0.1446,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000061,3,P000006,Grocery,HarvestHill,0.0068,0.0018,0.1438,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000061,4,P000010,Fashion,LinenLane,0.0085,0.0023,0.1417,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000061,5,P000011,Home,LumaHome,0.005,0.0022,0.1416,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000061,6,P000031,Sports,MotionWorks,0.0,0.0019,0.1397,Recommended because it matches the user's category affinity,True,0.0019
U000061,7,P000028,Electronics,VoltEdge,0.0069,0.0015,0.1386,Recommended because the two-tower retrieval model found similar behavior,False,0.0015
U000061,8,P000018,Electronics,Auralux,0.0078,0.003,0.1376,Recommended because the two-tower retrieval model found similar behavior,False,0.003
U000061,9,P000012,Grocery,NorthPantry,0.0055,0.0018,0.1369,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000061,10,P000009,Electronics,VoltEdge,0.0,0.0033,0.1354,Recommended because ranking features predict purchase intent,False,0.0033
U000069,1,P000014,Sports,Fieldstone,0.0584,0.0017,0.1536,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000069,2,P000023,Grocery,HarvestHill,0.0146,0.0031,0.1467,Recommended because the two-tower retrieval model found similar behavior,False,0.0031
U000069,3,P000006,Grocery,HarvestHill,0.0138,0.0018,0.1458,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000069,4,P000010,Fashion,LinenLane,0.0172,0.0023,0.1441,Recommended because the two-tower retrieval model found similar behavior,False,0.0023
U000069,5,P000031,Sports,MotionWorks,0.0132,0.0019,0.1434,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
U000069,6,P000011,Home,LumaHome,0.0102,0.0022,0.143,Recommended because it matches the user's category affinity,True,0.0022
U000069,7,P000009,Electronics,VoltEdge,0.0159,0.0033,0.1398,Recommended because the two-tower retrieval model found similar behavior,False,0.0033
U000069,8,P000015,Fashion,Arden,0.0135,0.0017,0.1377,Recommended because the two-tower retrieval model found similar behavior,False,0.0017
U000069,9,P000024,Grocery,KindTable,0.0149,0.0018,0.1374,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000069,10,P000032,Grocery,DailyCrop,0.0158,0.0012,0.137,Recommended because the two-tower retrieval model found similar behavior,False,0.0012
U000038,1,P000006,Grocery,HarvestHill,0.0226,0.0018,0.1482,Recommended because the two-tower retrieval model found similar behavior,False,0.0018
U000038,2,P000011,Home,LumaHome,0.0244,0.0022,0.147,Recommended because the two-tower retrieval model found similar behavior,False,0.0022
U000038,3,P000031,Sports,MotionWorks,0.0229,0.0019,0.1461,Recommended because the two-tower retrieval model found similar behavior,False,0.0019
